"Numero De Parte","Descripci?n","Subinventario","Ubicaci?n","Cantidad Disponible",
"814706","K100PBLNZGYRQ","MFG","306.Z.65","1",
"807637","T18-2NAELIR-Q8","MFG","304.B.30","71",
"10659","QS18VP6AF300Q5","MFG","304.D.24","57",
"71259","SLSR30-1800Q8","MFG","310.E.33","3",
"7700771","XSOR200-BT30-VNP6X2-H1151","MFG","305.AA.33","3",
"87518","PBT23UM4-VL","MFG","306.U.41","31",
"805253","HLS27DW0145CQP","MFG","316.F.15","8",
"40462","CA 09459 9.45m B64 C13 D25 E3 METRIC","MFG","303.L.04","10",
"806971","WLS15XWR0920DSQP","MFG","311.E.26","1",
"816057","WLB32VCW570PBQ","MFG","317.K.00","234",
"02661","LX3EQ","MFG","317.K.01","110",
"804672","WLS28-2CWYRXX3-0570X24Q","MFG","315.G.37","9",
"809030","SLLCR14-980-S","MFG","315.I.17","1",
"815255","SLLCP23-770-S","MFG","316.H.29","18",
"818939","TTR820RPGB8T-0.5Q3-CTR","MFG","313.G.27","20",
"02692","LX12RSRQ","MFG","314.F.38","2",
"89816","SLLP14-1120","MFG","312.C.39","2",
"65319","T30UINA-70571 W/PARYL W/O PKG W/PARYLENE COAT W/O BOX OR LIT","MFG","304.D.08","8",
"10183","PKG3M-.35-PSG3M","MFG","304.J.41","236",
"215276","PCB ASSY LINEAR ARRAY V 405NM 1SS6 B159813 TH-0.062 IN PA-2","MFG","304.J.44","40",
"32721","SMB18Q","MFG","302.DD.44","236",
"212767","PCB ASSY MA-2S E CTRL 1ST 8-CH SHORT CIRCUIT NEWRES B212765 PA-2","MFG","303.C.09","70",
"806295","MQDEC-STP-501SS-MM","MFG","303.E.07","482",
"88123","LQMAC-315B","MFG","201.Q.00","257",
"81221","MQDC20-550","MFG","201.X.41","77",
"807132","SI-HG63F5ML-W","MFG","202.J.41","15",
"809864","MQD9-450","MFG","204.J.24","3",
"67457","DB9P30","MFG","202.P.13","64",
"46739","RP-QM72D-12L 72mm SUB ASSY ROPE PULL SAFETY INTERLOCK","MFG","203.Q.20","59",
"811457","MQDC-515-GYN","MFG","204.G.13","122",
"93339","CSB-M12525M1251","MFG","204.H.15","45",
"808841","ABR72L16-RDE2","MFG","203.G.10","19",
"814261","CSB-M1241DB9-HMI","MFG","204.X.14","60",
"90696","K50BCLXBX2PQ-90696","MFG","204.M.15","34",
"206842","SGSA-MBK-10","MFG","206.Y.10","601",
"78520","QDE2R4-850D","MFG","208.I.02","16",
"14239","MQDC1-14239","MFG","209.I.02","55",
"804805","SSA-MBK-EEC2-804805","MFG","209.O.04","74",
"86947","DELS-1115E","MFG","209.M.11","90",
"805932","SA-M22E12","MFG","208.J.15","600",
"813957","BCD-M12DM-M12DM-1M","MFG","208.P.04","100",
"804793","QDEG-1225E","MFG","210.L.05","52",
"819250","BC-M12F4-M12M4-22-15.2","MFG","210.Y.02","65",
"815373","JB-4M8-M12-P4","MFG","210.W.04","942",
"92215","SG-TL70-W","MFG","209.V.10","90",
"92221","SG-TL70-A","MFG","211.W.02","66",
"203408","HOUSING/LIGHTPIPE ASSY QS30 AC GENERIC GEN 2","MFG","211.H.13","391",
"806406","SI-RFPT-HP5","MFG","211.K.01","428",
"30797","S18SP6R W/30","MFG","200.M.23","5",
"69365","CONN 3/4IN FLEX CONDUIT SET SCREW TYPE ZINC DIE CAST","MFG","200.U.25","72",
"13235","CSM3DO-M12121FM12121M","MFG","203.S.22","162",
"815667","DES4-M51-F51-D","MFG","208.X.00","731",
"814845","BFW-M12F4-6X","MFG","205.U.21","406",
"30813","S18SP6D W/30","MFG","205.H.23","10",
"811068","SI-GL42DS01-21","MFG","204.S.24","90",
"813954","TTR914APSC8T-0.5Q3-CTR","MFG","314.G.20","1",
"808977","SLLE23-630-S","MFG","314.G.31","5",
"198061","TUBING POLY 4 INCH WIDE X 4 MIL WLS15","MFG","209.U.00","502920",
"812359","S4BE14-1050-S","MFG","317.E.22","14",
"93278","WLB92ZC1100ACT","MFG","317.L.20","7",
"800352","WLB32ZC570EMQMB","MFG","317.M.10","71",
"08261","FASTENER RETAINING RING FIBERS C RING - CARBON SPRING STEEL","MFG","307.F.32","177",
"48669","M18SN6FF50Q","MFG","307.G.56","1",
"83218","TL50RA","MFG","307.C.13","3",
"810297","Q2XRBAF150-Q","MFG","307.J.31","2",
"31602","S18LGXXPT","MFG","307.T.23","10",
"26075","DS18RB6FF100Q5","MFG","307.M.57","32",
"166438","CONN ADAPTER FIX U.FL PLUG-SMA JACK","MFG","307.N.31","20",
"803551","VS8EAPAF70Q5","MFG","307.N.53","22",
"811938","Q2XRBLPF-Q","MFG","307.W.54","4",
"87555","DF-G2-NS-Q7","MFG","308.A.60","5",
"30886","S18AW3FF100Q","MFG","308.G.32","5",
"818285","BC-M8F4-G24-1-HF20","MFG","308.E.22","8",
"806075","S18-2VNDL-2M-806075","MFG","308.B.34","16",
"25821","S18DLGRXPQ","MFG","308.B.52","2",
"88398","K30APTXYF2Q","MFG","308.B.57","4",
"76825","PBT26UHT2","MFG","307.V.50","1",
"7700607","BSO600-BT30-ANP6X2-H1151","MFG","308.K.51","2",
"198586","COB ASSY Q20FF100 ASIC B NPN A198582 PA-21","MFG","308.M.47","189",
"21018","IAT23SMSS","MFG","308.Q.64","16",
"18596","FX1A3","MFG","308.L.56","1",
"817945","BC-M12F5A-M12M4-22-0.2-CW817945","MFG","308.H.41","32",
"801322","TL50BLZGR2QP","MFG","308.I.50","1",
"810092","TTR838APSD5T-2.0Q3-CTR","MFG","311.B.33","1",
"111943","SLSR14-450Q8 EZS RCVR SUB ASSY 14mm X 450mm NO PKG","MFG","311.J.21","3",
"803218","SGSSP3-400Q88","MFG","311.K.12","6",
"811033","WLS28-2XWGRYB5-0570DS24Q","MFG","311.L.22","20",
"816149","WLB32PEX570EQP","MFG","311.L.33","4",
"806799","VSM-2S4RPR500-Q7","MFG","308.V.62","5",
"85685","TL50BLR2AOS3Q","MFG","304.J.20","12",
"193468","TUBE LENS 85mm VE SERIES","MFG","303.A.12","23",
"24873","BAT18SM6MNV","MFG","303.I.13","5",
"814555","R95C-8UI-KQ","MFG","303.I.24","8",
"819004","M25VTU-MQ","MFG","303.K.14","26",
"172897","CA 158651 2.14m B64 C13 D16 E6 METRIC","MFG","304.B.34","48",
"813620","TTR940RPSC8T-1.0Q3-CTR-H1","MFG","312.I.33","10",
"804218","WLS27CWGRXX6-0570DS24Q","MFG","310.F.30","28",
"812218","DX80N2Q45BL-YG-KR","MFG","305.D.10","1",
"806291","S22AMTSBWCQ","MFG","305.D.42","14",
"87011","DEE8-43D-87011","MFG","305.E.26","5",
"71876","QS18VP6FF50Q5","MFG","305.G.43","13",
"7700358","RU300-T30-LI26X3-H1141","MFG","305.G.55","4",
"802378","DXM100-B2","MFG","305.Q.24","1",
"196636","COB ASSY DS18FF 100 BIPOLAR PA-14","MFG","305.T.64","42",
"74974","SLM30P6Q","MFG","305.U.26","10",
"816041","0190-97552-01","MFG","305.X.43","1",
"232207","CONN ASSY 5 PIN EURO Q4X VENTED","MFG","305.X.53","100",
"805099","K50APT2FBWXF2QP-805099","MFG","305.Y.35","5",
"25831","S18DLGRXNQ","MFG","305.Y.56","2",
"120960","LED IR 890NM END-LOOKER C-PREP (54023)","MFG","305.AA.14","1",
"819484","BC-M12F4Z-M12M4ZA-18-10","MFG","305.AB.62","1",
"814278","M18-4VPFF50H-Q8","MFG","307.Z.55","37",
"816277","BCS1YVNQ","MFG","307.AA.54","13",
"62620","VS3AN5XLPQ","MFG","307.AB.17","6",
"167974","PCB ASSY iVu HANDHELD RUGGED DISPLAY BRD B167972 TH-0.062 IN PA-3","MFG","307.AD.65","1",
"11139","SB12TE1Q3","MFG","302.AE.20","1",
"61181","PBPF215U","MFG","308.AB.41","5",
"20160","IAT210SM600","MFG","308.AC.50","2",
"818702","BCP-M12KF3-M12KM3-14-10-WRW","MFG","301.Q.00","42",
"87818","WLS28-2CW145DXPBQ","MFG","316.E.31","18",
"87909","WLS28-2CW570DSQ","MFG","316.E.32","28",
"809145","SLLE23-1610-S","MFG","316.F.20","2",
"815333","DXM1200-B2R3","MFG","300.B.74","2",
"72092","QS18VN6FF50 W/30","MFG","300.J.54","5",
"20993","S18LWXXPQP","MFG","408.C.19","2",
"32556","BRT-THG-2x1.5-100","MFG","408.G.63","3",
"805683","QS18VN6DVS W/30","MFG","408.P.59","14",
"74998","LCF16S","MFG","408.P.66","18",
"810956","0190-84918","MFG","408.L.11","1",
"818697","DXMR50-LB-2PA-2P-HYT","MFG","302.AA.11","10",
"818657","S15A-F12341-M1234X-Q","MFG","302.T.62","100",
"816440","K50RB-4030-LUQ","MFG","302.U.50","8",
"92355","TL70GRAQ","MFG","302.U.62","1",
"7700368","T-BRT-2X2","MFG","302.Z.51","10",
"808657","BWA-QM30-CMAL","MFG","302.AK.30","317",
"816245","K50PSAF1000KQ","MFG","302.AL.74","1",
"818359","Q2FAN3FF15-2M","MFG","302.H.17","16",
"252000","CDS M12 SINGLE KEY 4-PIN FEMALE-ST NPB PUR-BLK 1 CONNECTOR 4-22AWG PUR-BLK 5.2 NO SHIELD .30","MFG","302.L.22","95",
"801188","K50APT2BRYC3QP","MFG","302.AQ.64","10",
"28901","BWA-2O2-D","MFG","300.P.33","17",
"92811","K90LRP","MFG","300.Q.10","17",
"817641","Q5XKLAF2000-Q8-JAMUPS2","MFG","300.S.21","19",
"91632","Q3XTBLD100-Q8","MFG","300.S.22","12",
"818319","BID-HS30-MQ","MFG","300.T.44","23",
"17357","IT23SM8","MFG","302.AU.13","70",
"803433","VS8EAPLLPQ","MFG","302.AU.60","181",
"26759","TL50RBGQ","MFG","302.AV.81","18",
"812239","QM42-DPS20-2Q","MFG","302.AM.52","80",
"10785","TL50BRGQ","MFG","302.AM.84","5",
"56897","QMT42VP6DXQ","MFG","302.AW.43","5",
"817479","K50PSLRGB7Q-OXX","MFG","302.AW.53","27",
"74982","SLM80P6Q","MFG","302.AN.53","3",
"73240","QS18VN6LLPQ8","MFG","302.AY.31","49",
"816078","BC-M12F5-M12M5A-22-2","MFG","306.A.47","5",
"74921","M18TUP14","MFG","306.AC.41","1",
"77095","K50LGRYBWNQ8","MFG","306.AD.44","4",
"815199","BRF-HQ90P-QD8","MFG","306.V.12","5",
"87619","DF-G2W-PS-Q5","MFG","306.V.23","10",
"27385","SM2A30PRLQDB","MFG","306.J.26","2",
"12610","QS18VP6FF50Q5-12610","MFG","306.K.56","4",
"806783","VSM-2S4APD50-2M","MFG","306.O.34","18",
"76845","K50LGRWPQ","MFG","304.H.31","15",
"813315","Q2XNAE-Q5","MFG","305.I.30","2",
"813019","TL50WROBYGQ","MFG","311.G.21","1",
"816147","WLB32PEX1130QP","MFG","311.I.31","8",
"815689","R70KSR2MQ","MFG","302.V.62","1",
"815003","PGPS150PSIG-C-I-Q","MFG","302.Z.32","3",
"76792","LEDBR90S-P","MFG","306.N.17","5",
"85391","K50ABTGRHQ","MFG","302.AQ.73","1",
"808983","SLLCE23-700-S","MFG","315.B.34","6",
"818356","RSA-RSD-1","MFG","303.E.40","85",
"42216","SSA-EB1ML1P-11","MFG","303.K.40","43",
"87033","BWA-AH664C","MFG","303.M.43","1",
"72361","SLSE14-450Q8","MFG","314.I.27","1",
"97845","WLB32ZC570EMQM","MFG","315.H.36","1",
"83878","SLPE14-1110A","MFG","312.J.18","4",
"97293","TL50WGBYRALSQ","MFG","312.L.37","18",
"815165","BC-M12F8-24-1","MFG","304.B.06","17",
"812291","TLF100P3ACQP","MFG","304.B.08","4",
"813372","S15A-F123X4-M1235X-Q","MFG","304.L.07","11",
"72391","SLSP30-750Q88","MFG","316.I.40","5",
"71963","QS18VP6FQ5","MFG","304.A.40","11",
"76276","K50APLPGXD","MFG","304.B.44","11",
"243445","OPTICAL HYBRID TM18FF 100MM VIS RED GEN-4 B119813 PA-50","MFG","304.I.45","310",
"230497","PCB ASSY BL60 VISION 340mm STROBE INPUT IR B230494 TH-0.062 PA-3","MFG","304.K.42","9",
"233718","PCB ASSY GS60 SPOTLIGHT RED B231022 TH-0.031 IN PA-6","MFG","303.E.06","114",
"818092","THB14M5C","MFG","308.Z.57","15",
"44652","MQAC-430RA","MFG","202.V.00","312",
"224220","BOX MIDDLE SUPPORT EZS LS 2100 and 2380","MFG","200.I.40","1177",
"219349","INSERT BOX 18IN X 18IN PARTITION","MFG","204.P.41","1040",
"814632","BR-M12F5F9-0.5","MFG","306.D.52","1",
"89567","SLLP23-1400P55","MFG","310.F.61","111",
"36356","SMICC-312","MFG","200.U.15","126",
"202338","CDS PI 4 M ST .68 ASM4X26 1 GN B 0.680 25.5 6.0 3.18N","MFG","201.K.11","4199",
"88124","LQMAC-320B","MFG","200.O.12","53",
"812067","MQDEC-809.2-M125M","MFG","201.S.12","98",
"809994","TL70WGYRAQ","MFG","201.S.20","7",
"51918","PVA225P6RQ","MFG","203.N.14","16",
"809320","SOLUTIONSKIT9-PRESSURE","MFG","203.R.10","1",
"818685","S15YB-SCANPACK-CW818685","MFG","203.H.20","66",
"808525","MBCCL-506","MFG","203.I.01","82",
"52270","MAQDC-5100C","MFG","203.I.12","9",
"808645","MQDEC-STP-530SS","MFG","205.P.20","115",
"256378","CDS D-SUB 9-PIN MALE ST PVC-BLK 1 CONNECTOR 9-24AWG 5.9 SHIELDED 0.5M DE","MFG","205.Q.11","50",
"810444","SXA-12100D","MFG","204.N.20","48",
"814483","DES4-M51-RTP","MFG","206.K.01","1237",
"809737","SX5-B6","MFG","206.S.11","60",
"82781","RDLP-815DB","MFG","205.U.12","21",
"815148","BC-M12F5-M12M5-22-1","MFG","207.W.11","165",
"81293","MQDEC-409SS-PUR","MFG","210.O.04","1104",
"804850","SLC4A-MBK-11","MFG","211.T.14","84",
"26618","BRT-THG-18X36","MFG","211.I.01","36",
"77320","MQEAC-615","MFG","211.I.04","181",
"65559","MQDC-4100RA","MFG","211.J.15","8",
"815847","BC-M23F12-22-10-SFP","MFG","211.N.10","3",
"804896","SMBQ5XFAM12","MFG","211.O.04","47",
"815452","BC-M23F12-22-5","MFG","203.X.23","123",
"812808","MQDC1-515RA BSZ","MFG","201.N.22","10",
"46740","RP-QMT72D-20L 72mm SUB ASSY ROPE PULL SAFETY INTERLOCK","MFG","202.I.21","38",
"818070","BC-M8F4S-M12M4S-24-3","MFG","202.W.25","100",
"94306","DEE2R-88D","MFG","205.V.23","21",
"213128","COVER OTC YELLOW","MFG","204.V.23","600",
"809025","SLLE23-910-S","MFG","314.E.34","2",
"811502","K-FLX18-18WQCXQP","MFG","313.F.22","2",
"75428","EA5E900Q","MFG","317.G.20","14",
"17553","K50BLRA120","MFG","307.A.27","6",
"97808","PBCT.51.9X6TM3","MFG","307.A.46","47",
"92072","TL50BLZB1GRAOS","MFG","307.G.15","1",
"97362","LEDRRV70XD5-XM","MFG","307.J.32","1",
"42040","TM18VP6FF50Q8","MFG","307.J.41","2",
"137517","CA 131112 0372 Z B2.5 C0.5 D0.5 E0.25","MFG","307.L.51","1",
"58753","SI-LS83MRVE","MFG","307.L.40","1",
"71343","SMBPVA8","MFG","308.F.56","1",
"78499","Q12AP6FF50Q3-78499","MFG","308.G.54","16",
"12665","PIT46UMFM6","MFG","308.B.24","1",
"138474","CAP END UNSEALED LINEAR ARRAY W/RECEPTACLE HOLE CAST","MFG","308.B.25","20",
"94932","MQDC-402.1","MFG","308.B.53","2",
"815711","WLR95RQ","MFG","308.K.46","1",
"72590","IMA.751.8SMA.3","MFG","308.N.50","2",
"28712","QM26VNRQ5","MFG","308.O.26","5",
"85777","SMBFLXCLAMPD","MFG","308.H.43","1",
"814591","LC25T-AP2RBGQ","MFG","308.H.57","1",
"816100","PBFM46UHTMLR-816100","MFG","308.J.47","8",
"13467","SMBTASK","MFG","311.A.11","1",
"811115","MBE1216Q","MFG","311.B.14","8",
"17748","PIF66UM.75M.19D","MFG","303.C.31","83",
"69721","SMBQS18A","MFG","304.A.35","4",
"95450","SSA-EBM12EAAQ12K50C","MFG","304.B.23","4",
"31174","S18SN6DLQ","MFG","304.B.31","8",
"91098","S18-2VPFF100-Q8","MFG","304.C.24","70",
"811204","EA5R450XK2Q","MFG","312.G.10","4",
"812172","T30R-1515-KDQ-812172","MFG","305.A.24","2",
"75418","EA5R1200NIXMODQ","MFG","310.A.13","1",
"811205","EA5R600XK2Q-811205","MFG","310.G.20","10",
"72429","SLSCR30-1050Q8","MFG","310.H.35","7",
"56544","Q25SN6FF100QP","MFG","305.D.46","1",
"61089","OTC-E-BK","MFG","305.R.56","4",
"805686","QS18VP6DVSQ","MFG","305.S.23","3",
"30605","RESISTOR SMD 0603 1.2K OHM 5% 0.1W -55C~155C","MFG","305.H.20","5000",
"59768","SLO30VB6","MFG","305.I.20","4",
"803484","VS8EAPR","MFG","305.K.25","1",
"819567","BC-M8F3-M8M3A-24-5","MFG","305.K.57","20",
"802610","T18-2VNRS-Q8","MFG","305.L.33","2",
"802701","T18-2VNFF100IR-2M","MFG","305.L.35","5",
"182454","CAPACITOR SMD 0805 1UF 16V -5%~5% X7R -55C~125C","MFG","305.M.44","1765",
"19653","MDNAV-01319","MFG","305.N.56","5",
"121233","LABEL S18UBAQ-72256 HOOKUP","MFG","307.Y.26","113",
"195122","DIODE SMD ZENER 7.5V 1uA","MFG","305.U.32","16",
"209670","INDUCTOR SMD COILCRAFT_XEL4030 MOLDED COMPOSITE 4.7UH 5.1A 20%","MFG","305.V.44","500",
"190246","MALE LUER TO FEMALE LUER THREAD STLYE ELBOW","MFG","305.W.32","100",
"803266","SGSA-MCB-HW","MFG","305.Z.34","101",
"810106","TL50GYRALS3QP-810106","MFG","305.AA.34","5",
"7700802","T-IA23S","MFG","305.AB.16","6",
"816280","BC-M8F4-M8M4-24-3.4","MFG","305.AB.56","6",
"74287","M18RGX7PQPMA","MFG","307.Y.42","1",
"128775","PCB ASSY PRES+ IR LED LOW ANGLE B128773 TH-0.062 IN PA-8","MFG","307.AB.57","24",
"78992","97942-162K765H01","MFG","307.AD.33","2",
"817520","210-03350","MFG","301.U.21","117",
"78248","M12PFF75Q5","MFG","302.AE.50","1",
"206180","COB ASSY T18-2 LPC PNP ASIC B B206173 PA-12","MFG","302.AE.62","120",
"93437","TL50BLZGR2AOS3I","MFG","308.AC.78","2",
"810388","PSWB-24-1","MFG","301.X.11","514",
"241435","LS2E30-750Q8 EZS TYPE2 E SUB ASSY 30mm X 750mm NO PACKAGE","MFG","315.G.34","3",
"25026","S18LGRXN","MFG","300.H.61","10",
"802368","Q130RA-9076-AFQ","MFG","300.I.40","3",
"810342","R70DR9M-QDC-810342","MFG","300.I.43","10",
"813194","Q5XKLAF2000-Q8-Z-INT","MFG","300.J.42","32",
"21290","S18LGRYPQ","MFG","300.J.62","73",
"86419","CL50GYRPQ","MFG","300.N.11","7",
"73640","EZA-ADE-4","MFG","408.N.65","36",
"25810","S18DLWXXPQ","MFG","408.O.36","14",
"153460","INDUCTOR SMD MSS1038 MOLDED FERRITE 68UH 1.82A -20%~20%","MFG","408.O.67","2175",
"10765","DS18AN6HLP-10765","MFG","408.K.49","10",
"817080","SA-M30E12P","MFG","302.T.17","17",
"811817","DXM1200-CK9-V","MFG","302.AK.43","10",
"58809","SMBR55FRA","MFG","302.AL.33","298",
"93176","EZLSA-MBK-20","MFG","302.D.31","20",
"817348","Q2XABFFVS30-2M","MFG","302.I.17","21",
"819467","BC-M12F4ZA-18-5","MFG","302.J.32","20",
"71734","SMP1","MFG","302.K.12","5",
"808780","Q5XKLAF2000-Q8-JAMFE","MFG","302.O.40","2",
"91562","TL50GWRYQ","MFG","302.P.52","4",
"42376","WL50SWSSGL5Q","MFG","302.AO.70","8",
"27291","SM30PRL","MFG","302.AT.54","47",
"814253","PBT46UCMPM","MFG","300.R.40","20",
"92234","B-TL70-Q8C","MFG","302.AM.74","16",
"25419","K30LBXXPPB2Q","MFG","302.AW.63","126",
"96552","K30ALBT2RGHQ","MFG","302.AN.51","350",
"93033","SI-LS83RC10E","MFG","306.AB.35","24",
"65394","CONTACT SOCKET CRIMP 22-24AWG","MFG","306.AD.52","186",
"812430","K30LGRXP-812430","MFG","306.C.40","10",
"68511","SHIELD NOISE T8 R BACK","MFG","306.C.63","461",
"57408","BRT-40X19A-PS","MFG","306.D.35","96",
"818115","BC-M12F5-M12M5-22-3","MFG","306.E.32","17",
"37079","S18SP6REQ","MFG","306.G.33","1",
"34972","D12SP6FPH","MFG","306.R.47","10",
"42150","S18-2VNLV-2M","MFG","306.S.31","20",
"79174","QS30ARXH2O W/30","MFG","306.X.56","1",
"802653","T18-2VNFF50-2M","MFG","306.K.44","7",
"84719","ACC-CAP M12-10","MFG","306.L.43","2",
"21100","BMHAP.753P","MFG","306.L.57","5",
"806813","VSM-2S4APD20-Q7","MFG","306.N.40","35",
"74569","T30UDPAQP-74569","MFG","306.Z.46","3",
"814204","BCD-M8M-RJ45-BK-33.5","MFG","202.X.23","18",
"810332","K50PFF100SQ-810332","MFG","408.F.55","6",
"62664","MAHR19A","MFG","312.B.23","5",
"814679","K100PBLNZBYRA","MFG","300.L.22","1",
"812622","SLE3-PIR-2M","MFG","300.A.73","56",
"805489","PTL110S-FF200L-QP150","MFG","300.Q.34","13",
"812882","K50PTCSQ2PS-812882","MFG","303.F.04","2",
"16618","IVUC-EC-401","MFG","303.M.45","7",
"156986","HOUSING 1021mm WORK LIGHT STRIP 28 SWITCH","MFG","311.C.17","12",
"72393","SLSP30-1050Q88","MFG","316.A.41","5",
"806958","WLS15XGR0500DSQP","MFG","312.A.16","2",
"240645","PCB ASSY GS60 SPOTLIGHT GREEN ANALOG IN B231022 TH-0.031 IN PA-6","MFG","304.L.41","36",
"815379","BC-M23F19-1822-2","MFG","302.D.44","99",
"76644","MQDMC-515","MFG","200.H.31","1675",
"813137","SI-RFST-813137","MFG","202.S.30","1134",
"808874","LMBWLB72R1200","MFG","204.R.31","222",
"811364","PKG6M-423-MQDEC-811364","MFG","205.W.31","1150",
"803872","WLB92ZC1100ACT-803872","MFG","310.E.61","31",
"93567","LMBWLB92","MFG","205.J.11","68",
"61630","QS18VP6LP","MFG","200.W.15","310",
"811091","SI-GL42DS01-20Q13","MFG","201.L.01","49",
"804446","ABR7106-RSE2","MFG","200.H.14","56",
"806905","LMBWLB32-U-180S","MFG","200.Q.15","22",
"812428","BRT-40X20C09","MFG","202.X.13","1000",
"95496","M18-4VNRL-2M","MFG","202.Q.20","46",
"803434","CSB-M1250M1250","MFG","203.M.13","188",
"813971","MQDEC-501.5-813971","MFG","205.H.12","830",
"817244","BC-M12M5-MOLF8-22-0.9-817244","MFG","204.K.11","149",
"77974","STP50","MFG","204.K.14","10",
"73210","QS303E W/30","MFG","206.M.10","58",
"33599","MBCC-330","MFG","206.S.20","520",
"815184","BC-M12F8A-24-5-SF","MFG","209.H.12","43",
"809561","MQDEC-503SS","MFG","209.I.04","64",
"815927","BCP-M12LF5-M12LM5-14-1","MFG","210.I.12","207",
"172451","WIRE 18AWG BLACK STRD UL STYLE 3173","MFG","210.N.15","2000",
"814944","BC-M12M4-22-8","MFG","211.J.04","6",
"47627","MQDEC-403SR","MFG","211.J.10","341",
"809917","TL50BLRBWY2Y2Q","MFG","200.W.22","60",
"814850","BFW-M12F5A-6X","MFG","204.G.24","354",
"802582","K50ALBT2GRHQ","MFG","201.T.21","293",
"805001","TL503AOSIKQ","MFG","201.X.21","13",
"810898","MQEAC-601-Q5A","MFG","202.T.25","298",
"75332","SMICC-3100","MFG","208.I.00","5",
"220859","BOX Q5X BULK PACK","MFG","208.X.31","150",
"29480","SC-USB2","MFG","205.W.22","200",
"47813","MQDC1-515RA","MFG","206.Y.00","1451",
"808059","EA5R450PUXMODQP-808059","MFG","314.B.15","1",
"71220","SLSR14-150Q8","MFG","314.D.10","1",
"30977","OTC-1-RD","MFG","209.U.30","2860",
"810384","SLLR23-2100L-S","MFG","313.C.10","6",
"801615","WLS28-2XGB-570SQ","MFG","313.C.30","1",
"72434","SLSCR30-1800Q8","MFG","313.D.33","1",
"812369","S4BR14-900-S","MFG","317.B.25","4",
"817414","TTR1137APSG8T-1.0Q5-059","MFG","317.C.20","7",
"13896","IVUC-E-475","MFG","317.E.40","158",
"121211","HOUSING ASSY QS18 EXPERT 9M SH SHIELDED CABLE","MFG","307.F.65","20",
"814147","Q2XABFF50-Q5","MFG","307.B.25","1",
"03660","PCB RAW T18R PNP DC POT AND ALARM TRANS IMM TH-0.031 IN PA-15","MFG","307.C.24","300",
"23160","BAT23SM8","MFG","307.I.26","1",
"811236","K50PFF200AMGRY3Q","MFG","307.I.46","1",
"190249","FEMALE LUER LUG STYLE 1/4 IN HEX 10-32 SPECIAL TAPERED THREAD","MFG","307.I.54","500",
"82488","LEDWB225X150PW2-XQ","MFG","307.D.35","1",
"157416","WIRE 11022 BLU 003.00 B Y0.125 Z0.300","MFG","307.K.11","220",
"26531","RUC-DSR","MFG","307.S.31","2",
"812164","PDIL26ULLD-VL","MFG","307.T.27","54",
"816428","TL50P2Q-816428","MFG","308.C.71","1",
"14476","PKG3M-.5-MQDCM4IO","MFG","308.H.17","94",
"65955","BT214SM900","MFG","308.E.40","2",
"12465","SMBBSSM","MFG","308.B.41","7",
"87143","TL50BLZGR2CQP","MFG","308.B.45","2",
"26940","K30LIGRYPQP","MFG","308.L.47","2",
"27770","SMBPLIS-1M","MFG","308.J.31","9",
"30481","LN30MMSS","MFG","308.U.64","268",
"94456","WLS28-2CW570XMQ","MFG","311.B.13","3",
"808207","WLS27XWBX2S-0285HS24Q","MFG","311.B.20","5",
"237444","CAP END ASSY WLB32 GEN 2 M12 FEMALE 2 FT MOTION","MFG","311.K.30","1",
"52573","SMU315FV","MFG","304.G.34","7",
"809919","S15WLWQ","MFG","304.I.12","57",
"179035","LABEL RAW EZS LS 4.88 INCH X 1.00 INCH CLEAR","MFG","304.K.10","7700",
"806617","QCM50-K3D40-Q8-5","MFG","304.L.35","16",
"65517","LT3BD","MFG","303.H.10","15",
"189980","NEEDLE 16 GAUGE 1.5 INCH SS PURPLE","MFG","303.I.14","3700",
"84271","SLPR25-690N","MFG","312.G.12","1",
"801266","QS18VN6XLPQ","MFG","305.E.43","1",
"25642","BWA-2O2-001","MFG","305.F.22","1",
"800297","WLC60XW640GAQ-800297","MFG","310.A.25","23",
"61748","VS2AN5CV30","MFG","305.D.22","5",
"800736","K30APT2FBRCQP","MFG","305.D.33","5",
"77835","SMBQS18YL","MFG","305.I.47","24",
"164047","LENS PE MODULE FF EMITTER FAR RANGE","MFG","305.J.53","298",
"47630","MQDEC-420SR","MFG","305.L.47","29",
"810887","Q2XRNLAF100-Q3","MFG","305.N.45","2",
"88095","DQ12AP6LPQ3","MFG","305.O.44","1",
"26518","RAR300SM","MFG","307.X.41","1",
"819501","Q2FAN3FF10-2M","MFG","305.W.57","17",
"805197","PITL26UTA-M4","MFG","305.Z.52","23",
"806687","TL50PC1Q","MFG","305.Z.55","2",
"819486","BC-M12F4ZA-M12M4ZA-18-1","MFG","305.AA.51","3",
"817421","R50-4M125-M128-0.3-CW817421","MFG","307.AB.21","2",
"813988","BC-M12F4-M8M3-24-0.15M","MFG","307.AC.11","51",
"69683","11-BGX77-048","MFG","308.AC.20","3",
"813627","MQDC1-830RA","MFG","308.AD.17","9",
"53974","Q45VR3D","MFG","300.A.22","3",
"16393","PBT","MFG","300.C.20","3",
"87796","WLS28-2CW430XQ","MFG","315.A.30","23",
"38552","BMRL7216A","MFG","315.H.31","5",
"28659","K50LIGRYP","MFG","300.K.14","14",
"800539","M18-3VPFF30-2M","MFG","408.N.61","2",
"139618","EA5R300PUXMODSRLCQ EZA RCVR SUB ASSY LOW GAIN LOW THRESHOLD","MFG","408.P.33","1",
