"Numero De Parte","Descripci?n","Subinventario","Ubicaci?n","Cantidad Disponible",
"806613","QCM50-K5D60-Q8-8","NFG","77.C.07","5",
"28187","ESL-41/60-ENES","NFG","77.D.05","30",
"54616","MQDC2S-806RA","NFG","77.D.06","3",
"814315","BSCAB-PIO-F02","NFG","77.D.06","6",
"804432","ABR3009-WSU1","NFG","77.F.06","2",
"47896","SI-QS-SSA-4","NFG","77.F.07","3",
"10418","RP-RM83F-38LR 83mm SUB ASSY ROPE PULL METAL HSG LATCH","NFG","77.G.06","5",
"71993","QS18EP6CV15Q8","NFG","94.A.02","3",
"110158","HOUSING QD ASSY QS18 LE EURO WITHOUT POT 3 WIRE","NFG","94.A.05","25",
"808204","SLO30VB6YDO-CNZJ01","NFG","94.B.04","28",
"79480","K50LGRAL1YN","NFG","94.D.02","3",
"805475","Q20NRL-CNDY02","NFG","95.E.02","2",
"66224","QS18VP6FP","NFG","104.E.07","13",
"61634","QS18VN6LVQ","NFG","104.G.04","4",
"73039","QS18VN6LDQ8","NFG","104.J.04","32",
"71637","QS18VN6FF50","NFG","102.G.02","45",
"64586","QS18VP6LVQ5","NFG","102.K.02","10",
"808680","Q20E-808680","NFG","103.G.06","17",
"804346","SGSA-Q20PLPQ5","NFG","103.H.01","1",
"192631","RING-DOME ASSY BLACK K70 INDICATOR WELDED","NFG","75.F.02","3",
"809813","SOKTL270R4HBSZ","NFG","75.F.03","1",
"33200","SMB18A","NFG","75.G.02","421",
"816195","BCS1YVP2M","NFG","105.D.03","600",
"77781","Q20E","NFG","105.J.04","4",
"12538","K50FLGXRPQ","NFG","73.B.01","1",
"7700635","LOP2m-BS18-VP6X2E-H1141","NFG","73.F.04","1",
"32860","LENS ASSY T18R","NFG","75.H.01","12",
"30977","OTC-1-RD","NFG","76.F.01","2",
"118000","LIT PRESENCEPLUS P4 QUICK START GUIDE","NFG","76.F.04","41",
"215400","CAPACITOR TANTALUM 2.2UF/16V DIP C-PREP (04079) N A0.125","NFG","76.J.03","342",
"16757","Q20APALP-16757","NFG","96.H.05","2",
"77762","Q20PLPQ7","NFG","97.H.02","62",
"803276","TL50MWBYRGQ","NFG","89.L.03","1",
"804487","MQDEC3-503SS","NFG","110.G.02","80",
"815666","DES4-M81-F51-D","NFG","110.G.03","93",
"808964","SLLR14-560-S","NFG","112.A.01","1",
"89160","EZLS-770","NFG","112.F.03","4",
"817345","QS18VP6LPQ-817345","NFG","94.L.01","4",
"72111","Q12AB6FF30Q","NFG","94.L.04","40",
"117685","HARDWARE PACKET FIBER M3 SS","NFG","96.J.06","3",
"78275","Q20NRLQ7","NFG","97.K.03","1",
"66456","QS18VP6CV15Q8","NFG","92.L.04","40",
"60368","SL10VB6VYQ","NFG","93.L.04","1",
"92539","PROC05-92539","NFG","90.D.07","20",
"803365","RDLS-8100D","NFG","90.E.02","5",
"19723","IN-M12-RJ11-EXT-200","NFG","90.E.06","80",
"94307","DEE2R-58D","NFG","90.G.04","1",
"97636","QS18EP6XLPC","NFG","87.B.01","177",
"819402","S18UXIA-CNBN01","NFG","87.E.02","5",
"812099","MQDEC-410SS","NFG","88.A.01","50",
"805732","SR-IM-9A","NFG","88.C.02","43",
"817894","MQDC2S-830 BSZ","NFG","89.B.04","7",
"810639","DX81-LITH-CN NB","NFG","90.C.02","14",
"02705","S18UUAR","NFG","92.A.03","3",
"29480","SC-USB2","NFG","77.C.01","45",
"800553","M18-3VPFF75-Q5","NFG","77.C.02","1",
"60815","MQDEC2-530RA","NFG","57.N.01","58",
"25550","SSA-MBK-EEC1","NFG","57.P.01","18",
"02691","LX12RQ","NFG","58.B.02","1",
"809560","MQDEC-506SS","NFG","58.E.02","291",
"75332","SMICC-3100","NFG","58.F.01","25",
"61627","QS18VN6LP","NFG","58.K.04","613",
"803222","SGSXP3-400Q88","NFG","59.A.03","160",
"79881","MQDEC-402SS","NFG","77.C.04","6",
"813310","STP-M8MRJ45-415","NFG","77.E.04","1",
"49237","QMT42VP6FF2000","NFG","94.A.05","4",
"7700353","RU100-T30-LI26X3","NFG","94.C.02","1",
"72708","M18SP6FF50QPMA","NFG","94.C.05","1",
"68742","QS18EP6LP","NFG","94.D.04","4",
"66463","QS18VN6WQ8","NFG","94.H.04","24",
"56886","T30UDNBQ","NFG","95.A.04","2",
"817135","QS18ANLAF400IR-CNJC05","NFG","104.C.01","203",
"7700675","DOIR450-BT18-VN6X2-H1141","NFG","104.F.04","13",
"7700661","RO20m-BT18-VP6X2-H1141","NFG","104.H.03","13",
"800558","M18-3VPFF100-Q8","NFG","104.J.03","3",
"815669","DES4-M51-D","NFG","100.A.08","5132",
"814479","Q20KAF400Q5","NFG","102.C.05","1",
"805184","QS18VP6AF120Q5","NFG","102.D.02","4",
"806759","Q20PDVS","NFG","102.D.02","1",
"809786","Q20EQ-809786","NFG","102.D.02","12",
"42167","S18-2VPDL-Q8","NFG","103.F.02","8",
"77106","Q12RP6FF50Q3","NFG","103.G.04","1",
"813740","QS18VN6LAF300Q5-CNBN01","NFG","103.H.05","13",
"810302","Q2XRPAF150-Q3","NFG","103.J.02","1",
"808887","QS18VP6FF450BSZ","NFG","103.J.03","1",
"71366","QS186LE212","NFG","105.G.02","2",
"816188","BCS1LVN2M","NFG","105.J.05","2",
"72034","US18-PR-5-NO3-IH","NFG","73.C.04","5",
"73290","LEKS","NFG","76.B.02","1",
"97916","SSA-EB3-C01","NFG","76.B.06","26",
"16190","SI-K30LYRX7P","NFG","76.C.03","6",
"25620","SM312F","NFG","76.C.06","14",
"804427","ABR3009-WSE2","NFG","76.E.06","1",
"28754","MQ3X-1206-PC FOR LT30","NFG","76.H.04","8",
"803693","Q5XKLAF2000-Q8","NFG","96.D.03","38",
"66426","QS186EBQ7","NFG","96.H.02","2",
"816189","BCS1RVN2M","NFG","96.H.05","2",
"90928","IVU2PRGXC","NFG","97.H.05","1",
"24993","K50APTGXDQP","NFG","88.L.03","2",
"56058","P22-C1","NFG","88.K.02","43",
"40122","FIBER BOLT 2 ACCESSORY PACK","NFG","89.K.02","5",
"807201","MQDC-801-5M-PRO","NFG","89.K.07","93",
"802447","QS18VN6AF250","NFG","91.H.01","1",
"817729","QS18AP6LAF1000IR","NFG","57.T.04","456",
"165950","RO15m-Q32L600-2RLP5X2-H1181 LS2LR30-600Q8 EZS TYPE2 R SUB LATCH 30mm X 600mm NO PKG","NFG","112.B.07","2",
"119542","LS2LR30-900Q8 EZS TYPE2 R SUB LATCH 30mm X 900mm NO PKG","NFG","112.C.02","3",
"244052","LS2E30-1050Q8-BSZ EZS TYPE2 E SUB ASSY 30mm X 1050mm NO PACKAGE","NFG","112.C.02","1",
"02661","LX3EQ","NFG","112.J.04","7",
"806960","WLS15XGR0500DSC2","NFG","112.L.06","10",
"72389","SLSP30-450Q88","NFG","113.A.02","4",
"51128","MQDC1-506RA","NFG","57.K.02","191",
"803050","K50LGRY2PQ-803050","NFG","91.K.04","13",
"42162","S18-2VNDL-Q8","NFG","94.L.06","4",
"800579","M18-4VNFF30-2M","NFG","96.K.04","3",
"71778","QS18VP6FQ8","NFG","96.K.05","3",
"72135","Q12AB6RQ","NFG","96.L.02","7",
"33948","S18AW3LP W/30","NFG","93.J.05","1",
"800601","M18-4VPFF100-Q8","NFG","93.J.05","2",
"45733","Q14AP6RQ","NFG","90.C.03","12",
"76581","PIAT46UMTM6","NFG","90.C.04","1",
"92540","PROC03-92540","NFG","90.D.05","19",
"810839","08001-1172-F00-14","NFG","91.A.02","100",
"34376","DEE2R-835D","NFG","88.A.07","2",
"45000","BRT-100X50","NFG","88.B.06","36",
"804531","MQDEC3-530SS","NFG","89.E.02","7",
"802180","FLTR635-43","NFG","89.E.07","113",
"815115","RSCAB-Q5-015","NFG","90.A.02","21",
"46738","RP-QM72D-6L 72mm SUB ASSY ROPE PULL SAFETY INTERLOCK","NFG","90.A.07","16",
"50840","D12E2N6FV","NFG","93.F.02","14",
"48349","M18SN6RQ","NFG","93.G.05","2",
"804146","TM000024","NFG","77.C.02","5",
"79736","K50LDXRXPQ","NFG","77.F.03","3",
"814355","WLF12PXRGB2000SQP","NFG","57.B.04","295",
"813736","QDE-815D BSZ","NFG","58.B.04","949",
"57594","MQDC-815","NFG","58.E.02","29",
"61618","QS186E","NFG","58.L.01","523",
"800438","QS30LPQ-800438","NFG","77.C.05","2",
"813333","DES2P-41D","NFG","77.D.06","1",
"39982","PBT66U","NFG","77.H.04","5",
"96010","BAT66ST5TA-VL","NFG","77.H.04","2",
"801643","999-810-3000","NFG","94.A.07","1",
"87606","DF-G3-PI-2M","NFG","94.C.06","5",
"79221","SLM20B6QPMA","NFG","94.E.01","1",
"90702","K50LXXRPQ","NFG","95.B.02","2",
"7700355","RU200-T30-LI26X3","NFG","95.E.03","1",
"800614","M18-4VPFF200-Q5","NFG","104.G.04","2",
"816573","QS18AN6LAF400IRQ8-CNJC05","NFG","104.H.02","4",
"72095","QS18VP6FF100 W/30","NFG","105.C.01","10",
"95479","M18-4VPLP-Q8","NFG","102.B.04","2",
"808319","QS18AP6LP-808319","NFG","102.C.04","21",
"818112","M18UDSRN-CNTY01","NFG","103.H.02","5",
"816192","BCS1TVP2M","NFG","105.D.02","600",
"810884","Q2XAPLAF100-Q3","NFG","105.G.01","1",
"817588","QS18APLAF400IR-CNXBY1","NFG","105.K.01","39",
"814278","M18-4VPFF50H-Q8","NFG","105.L.04","1",
"26482","QS18AP6AF300Q3-3","NFG","73.E.03","5",
"69211","QS18EP6DQ5","NFG","73.E.07","11",
"72205","DEE2R-81D","NFG","76.D.07","2",
"119238","LIT S18SN6D MSC","NFG","76.F.01","4",
"69695","8-LM2T-C10","NFG","76.G.03","3",
"34257","Q85BB62LP-B","NFG","96.G.06","2",
"7710005","SO5-R45-VP6X2","NFG","96.H.04","2",
"62383","D10DPFPQ","NFG","96.H.06","13",
"78163","Q20PFF150 W/30","NFG","97.H.06","1",
"73642","ESL-30/60-10","NFG","89.K.03","7",
"69695","8-LM2T-C10","NFG","89.L.04","83",
"86929","PBPS43TMB5MFF1.2","NFG","91.H.03","5",
"26849","MQDC-315","NFG","57.T.02","244",
"816058","WLB32VCW855PBQ","NFG","57.X.02","69",
"06555","DIODE 600V 1A 1N4005 C-PREP (05025) V A0.125 B0.400","NFG","110.E.04","1000",
"68345","HARDWARE PACKET VISION SYSTEM","NFG","111.K.01","48",
"113968","LIT PACKET EZS SUB ASSY","NFG","111.K.04","94",
"44995","BRT-48X32A","NFG","111.H.05","20",
"44992","BRT-40X23B","NFG","111.G.03","459",
"87799","WLS28-2CW850XQ","NFG","111.F.08","3",
"244045","LS2TR30-600Q8 EZS TYPE2 R SUB TRIP 30mm X 600mm NO PACKAGE","NFG","112.B.02","12",
"118700","LS2E30-600Q8 EZS TYPE2 E SUB ASSY 30mm X 600mm NO PKG","NFG","112.D.05","24",
"140150","SLPR25-1110P8 EZS LP R SUB ASSY 25mm X 1110mm NO PKG","NFG","112.G.05","1",
"146588","SLPR25-550NP8 EZS LP R SUB ASSY 25mm X 550mm NO PKG","NFG","113.A.03","4",
"59178","VS1AP5CV20Q","NFG","88.F.04","10",
"31407","S186ELD","NFG","91.J.04","1",
"67038","S18SP6D W/60","NFG","94.J.04","1",
"71989","QS18EP6CV45Q8","NFG","94.J.05","4",
"810877","Q2XANLAF100-2M","NFG","96.J.03","43",
"92544","M18-3VNLPC-Q8","NFG","96.K.02","1",
"808222","Q20APLPFQ-3","NFG","97.K.05","1",
"75044","R58ECRGB2Q","NFG","92.K.04","1",
"806619","QCM50-K3D25-Q8-5","NFG","90.L.05","15",
"64500","QS186EQ-64500","NFG","90.C.05","32",
"807451","MQ-QCM50-806","NFG","90.E.04","2",
"73150","QS18UNA","NFG","87.B.02","16",
"83378","PDIS48UM32","NFG","90.B.02","80",
"44271","D11EN6FP","NFG","93.A.07","1",
"25552","SSA-MBK-EEC3","NFG","77.A.01","3",
"70885","QDE-850D","NFG","57.E.01","373",
"808348","IPC-510/250W/AIMB-501G2/WIN7/1730U","NFG","57.J.03","1",
"140122","SLPR14-550P8 EZS LP R SUB ASSY 14mm X 550mm NO PKG","NFG","58.A.02","2",
"815402","K30PTAMGRB7-815402 BULK PACKED","NFG","58.K.01","33",
"85075","XS2RO","NFG","77.B.05","1",
"808339","PCL-10137-2E","NFG","77.B.05","1",
"97923","SSA-EB3-AR-10","NFG","77.B.06","6",
"80693","SLO30VP6YQPMADO","NFG","94.B.04","8",
"92553","M18-3VPDS-2M","NFG","94.C.04","1",
"817174","PBCT26TM3-CNZW02","NFG","94.F.02","1",
"71964","QS30EX W/30","NFG","94.F.04","3",
"78838","K50LGRA1YN","NFG","94.F.05","1",
"18344","K50BLGRXPQ","NFG","94.G.04","1",
"30326","S18SP6FF100","NFG","95.B.03","1",
"72722","S18UBAQPMA","NFG","95.B.06","1",
"29831","S18AW3RQ","NFG","95.C.06","1",
"817204","QS18RP6LAF400IR","NFG","95.E.04","5",
"124093","LENS 18mm DIFFUSE LASER","NFG","100.A.03","74",
"242699","COB ASSY QS18FF50 ASIC B NPN4 B242695 PA-14 0.031 SPRING CONTACT CHINA ONLY SOLID PIN","NFG","100.B.04","602",
"06538","DIODE THRU ZENER 10V C-PREP (05007) V A0.176 B0.350","NFG","101.A.03","608",
"804146","TM000024","NFG","102.C.02","9",
"85828","DQ12AB6FF50Q","NFG","102.D.02","21",
"94187","QS18VN6LPQ8-94187","NFG","102.E.04","6",
"7700118","LO6m-Q18-VP6X2-H1141-0.15","NFG","103.G.03","1",
"814581","QS18VP6RB-CNZC01","NFG","103.G.05","12",
"42188","S18-2VPRL-Q5","NFG","103.H.04","6",
"816089","QS30FF200Q-CNXJ01","NFG","103.J.02","3",
"85800","DQ12AB6FF50Q5","NFG","105.F.03","10",
"26850","MQDC-415","NFG","73.G.06","10",
"188925","LIGHT ASSY TL70 GREEN YELLOW RED","NFG","75.H.04","8",
"87528","PBR1X326U-VL","NFG","76.B.02","3",
"811353","BL20-E-GW-EN","NFG","76.F.07","6",
"26620","BRT-THG-2-100","NFG","76.H.02","7",
"06555","DIODE 600V 1A 1N4005 C-PREP (05025) V A0.125 B0.400","NFG","76.J.03","134",
"205759","SWITCH KEYLOCK CONTACT ELEMENT N.C.","NFG","76.J.05","37",
"129465","LIT SI-HG63FQDX SAFETY SW LIMIT SWITCH STYLE","NFG","76.J.07","1",
"813754","QT50R-EU-AFHQ-813754","NFG","97.G.02","5",
"93553","C-TL70","NFG","97.H.01","1",
"85075","XS2RO","NFG","88.L.03","1",
"02700","S18UUAQ","NFG","92.H.06","15",
"812809","MQDC1-530 BSZ","NFG","57.Q.02","78",
"85757","BC-MAF4-18-30.5","NFG","57.Q.03","46",
"806308","SXA-815D","NFG","57.S.01","202",
"812385","S4BE30-1650-S","NFG","57.U.01","6",
"812383","S4BE30-1350-S","NFG","57.W.01","3",
"239521","PLATE MOUNTING DRIVER WITH PEMS WLB32V AC 1 FOOT","NFG","108.B.05","50",
"61394","MBCC2-512","NFG","110.E.01","28",
"809020","SLLCR23-910-S","NFG","112.A.07","1",
"239833","LS2TR30-450Q8-BSZ EZS TYPE2 R SUB TRIP 30mm X 450mm NO PACKAGE","NFG","112.B.04","1",
"807368","WLS28-2XI570L25XQ-CNYZ01","NFG","112.E.04","2",
"809931","WLS15PXRGB0360DSQP","NFG","112.G.05","4",
"02673","LX6EQ","NFG","112.J.04","3",
"75425","EA5E450Q","NFG","113.A.06","1",
"73069","QS30VR3R","NFG","90.J.03","4",
"75201","QS18VP6LPQPMA","NFG","95.J.03","2",
"188436","PCB ASSY TL70 LED 2-COLOR GYX B185138 PA-4","NFG","97.K.05","6",
"35929","S18RW3DL W/30","NFG","93.L.06","1",
"10475","CL50GRYANQ","NFG","91.D.02","48",
"807275","BCEE-SX674R-RP-1M","NFG","88.C.07","40",
"10417","RP-RM83F-38LT 83mm SUB ASSY ROPE PULL METAL HSG LATCH","NFG","89.A.02","1",
"817536","SMBB25P","NFG","89.A.06","3",
"805640","ESC-1-YW","NFG","89.B.07","31",
"33204","SMB30S","NFG","89.E.01","100",
"815857","WLF12XW600S24QP","NFG","90.B.04","1",
"85068","SC26-2DE","NFG","90.B.06","1",
"814111","Q5ZKLAF1800-Q8","NFG","93.A.07","3",
"13128","K50LOGX9PQP","NFG","93.B.05","2",
"30827","S18RW3R W/30","NFG","93.C.05","1",
"819409","TL50B-GYBRABSZ-CNMW01","NFG","93.D.04","1",
"67925","QS18VN6LPQ5-67925","NFG","93.D.04","1",
"48659","M18SP6LPQ","NFG","93.E.02","1",
"02706","S18UUARQ","NFG","93.E.07","5",
"800536","M18-3VNFF30-2M","NFG","77.D.03","1",
"813334","DES2P-41D61D","NFG","77.H.03","1",
"89574","SLLP40-280P55","NFG","57.B.02","16",
"72511","MAQDC-850","NFG","57.E.04","50",
"813581","STP-M12-815 BSZ","NFG","57.H.03","187",
"813738","QDE-850D BSZ","NFG","57.M.02","23",
"97313","WLB32C285MQ","NFG","58.A.03","3",
"124254","LIT PACKET EZS TYPE2 SUB ASSY DOMESTIC","NFG","58.D.02","1000",
"93157","RDLS-825D","NFG","58.E.02","160",
"67492","BRT-40X19A","NFG","58.K.02","1573",
"813507","MDS-M18U60A3N-2M","NFG","77.C.07","17",
"47558","Q45ULIU64BCRQ6","NFG","77.F.05","1",
"85063","XS26-2E","NFG","77.H.05","2",
"79004","QS18VN6FF100-79004","NFG","94.F.05","30",
"816014","QS18VN6FF50-CNPV01","NFG","94.G.05","20",
"02769","S18SP6FF50-02769","NFG","94.H.04","1",
"804370","IVU2PTCW25","NFG","95.A.04","3",
"90882","IVU2PTBX12","NFG","95.A.04","1",
"72120","Q12RB6FF50Q","NFG","104.J.02","1",
"92552","M18-3VNDS-Q8","NFG","102.D.01","1",
"61648","QS18VP6CV45","NFG","102.D.01","28",
"61626","QS18VP6R W/30","NFG","103.E.07","94",
"73423","QS18VP6LDQPMA","NFG","105.J.01","5",
"800594","M18-4VPFF75-2M","NFG","105.J.04","2",
"30820","S18AW3L W/30","NFG","73.E.06","1",
"88514","Q240RA-CN-AF2Q","NFG","74.D.01","5",
"96010","BAT66ST5TA-VL","NFG","76.A.03","1",
"806450","BMD-C-055K43G","NFG","76.A.08","1",
"17001","SI-LS42WMG","NFG","76.B.05","1",
"807237","BCEE-SX671P-AP-1M","NFG","76.D.03","6",
"802820","QS18EK6EQ7","NFG","76.D.04","3",
"811946","SMBQ4XFKLAFL-CNSC01","NFG","76.E.03","47",
"79218","SLM180B6","NFG","76.G.06","1",
"75733","QS18EP6FPQ8","NFG","97.H.04","17",
"807223","BCEE-SX673-VN-1M","NFG","89.J.03","11",
"801741","QS18EK6XLPC","NFG","93.H.03","6",
"30813","S18SP6D W/30","NFG","110.B.01","25",
"06533","DIODE 36V ZENER IN4753A C-PREP (05045) V A0.176 B0.350","NFG","110.E.04","53",
"155400","LIT SI-LS42 SERIES SAFETY INTERLOCK SWITCHES - ONLINE","NFG","111.K.02","3",
"116892","WIRE 11023 BLK 001.5 B Y0.125 Z0.125","NFG","111.G.05","5100",
"240805","LS2E30-1500Q8-BSZ EZS TYPE2 E SUB ASSY 30mm X 1500mm NO PACKAGE","NFG","111.A.06","2",
"239834","LS2E30-600Q8 EZS TYPE2 E SUB ASSY 30mm X 600mm NO PACKAGE","NFG","112.C.04","12",
"809010","SLLCR40-840-S","NFG","112.F.06","1",
"802093","WLS27CWGRYB5-0285DS24Q","NFG","112.J.03","4",
"807997","MQ-LPM-1906RA","NFG","90.K.07","4",
"78802","K30LGXYPQ","NFG","94.J.06","30",
"805686","QS18VP6DVSQ","NFG","96.K.05","9",
"812342","PIPS2.27THTASM","NFG","92.K.05","11",
"818055","QS18AN6LAF1000IR-CNNT01","NFG","93.K.05","12",
"77486","BWC-1MRSMN05","NFG","90.L.04","4",
"87514","PBT46U-VL","NFG","90.F.07","17",
"72208","DEE2R-825D","NFG","89.C.03","5",
"63000","Q60BB6AF2000","NFG","89.C.04","13",
"47871","SI-LS42DSG","NFG","89.C.05","1",
"91271","LQMAC-312","NFG","90.A.02","25",
"805456","T30UXDC-DFC1","NFG","92.G.03","1",
"806276","QM30VT2","NFG","77.D.01","5",
"18744","WL50SBL5Q","NFG","77.E.03","2",
"75145","PIRS-SP-2","NFG","77.G.02","1",
"811058","SI-GL42DM21-10","NFG","57.F.03","69",
"73663","MQDEC2-430","NFG","57.F.03","42",
"813523","BCEE-SX672C-VN-3M","NFG","58.D.03","11",
"161286","EXTRUSION HOUSING MACHINED ONE WINDOW RETRO PTL ARRAY","NFG","59.A.03","345",
"141246","SCREW #2-28X.25 PLASTITE 48-2 SS INDIVIDUALLY BAGGED  AND  LABELED","NFG","77.C.04","167",
"195886","X-RING EPDM 70 DURO C/S=0.0625 ID=0.056 OD=0.176","NFG","77.H.05","18992",
"74968","SLM10N6Q","NFG","94.A.06","1",
"45388","Q14RN6R","NFG","95.B.03","1",
"80467","T30UXUAQPMA","NFG","95.B.06","1",
"805182","QS18VP6AF120Q7","NFG","104.C.07","5",
"816275","BCS1LVNQ","NFG","104.H.07","5",
"816185","BCS1YVN1M","NFG","105.A.05","14",
"14013","PCB ASSY PBA B1056 MULTI-BEAM PB PA-8","NFG","100.A.05","160",
"06600","IC LINEAR TIMER 555 (06007)","NFG","101.A.03","435",
"29396","TRANSISTOR SMD BIPOLAR PNP","NFG","101.C.04","7000",
"817135","QS18ANLAF400IR-CNJC05","NFG","103.D.02","120",
"808870","QS18VN6AF350","NFG","103.F.01","91",
"806865","Q20NDVSQ5","NFG","103.G.06","2",
"7700196","EO1L15m-BT18-6X-H1141","NFG","103.H.05","3",
"7710024","SO5-Y45-VP6X2-0.2-PSG4M","NFG","105.G.06","24",
"25821","S18DLGRXPQ","NFG","73.E.04","12",
"55976","T30UIPA W/30","NFG","73.E.05","1",
"13893","IVUC-E-415","NFG","76.C.03","8",
"815180","BC-M12F8-24-5-SF","NFG","76.F.05","1",
"802139","K30L2RGB7","NFG","76.G.02","4",
"25301","SSA-EB1P-02ECQ5B","NFG","76.J.03","2",
"814047","QS18VP6LAF300Q5-CNBN01","NFG","76.J.04","1",
"92901","S70-5-E2-N","NFG","96.G.01","30",
"151851","PLASTIC MATERIAL RAW ACRYLIC (PMMA) ALTUGLAS PLEXIGLAS V825 RED 461","NFG","88.H.01","18",
"814295","BBR105-080RS","NFG","89.H.03","7",
"802800","QS18EK6DQ7","NFG","91.H.04","3",
"205395","BASE ASSY PTL110 NO SENSOR","NFG","110.B.02","607",
"126701","LIT AGAGE EZ-ARRAY QUICK START","NFG","111.K.01","44",
"817546","WLB32VXW1140Q","NFG","111.C.04","5",
"812389","S4BR30-600-S","NFG","111.C.07","1",
"808993","SLLCE14-770-S","NFG","112.B.07","1",
"817565","WLS15HCDW0640LS24QPBSZ","NFG","112.K.06","4",
"18347","K50BCLGRXP","NFG","91.K.04","1",
"816045","QS18VP6DL-816045","NFG","94.L.01","28",
"76235","K50APFF50GREQ","NFG","94.J.07","1",
"812838","Q2XKLAF2IR-Q5","NFG","96.K.03","7",
"815814","QS18VP6LP-815814","NFG","96.L.03","2",
"61642","QS18VP6CV15","NFG","97.K.07","9",
"68536","HOUSING ASSY QS18 2M CABLE WITHOUT POT","NFG","92.K.06","4",
"55545","T30UDPAQ","NFG","93.J.06","5",
"813316","Q2XNAE-Q3","NFG","93.L.06","1",
"44998","BRT-100X18A","NFG","90.D.06","106",
"37294","MIAD9LVAGQ","NFG","88.A.03","4",
"83387","RPA-S6-1","NFG","88.A.05","4",
"235813","RING E-STOP PVC YELLOW","NFG","88.B.04","8",
"801980","PGIRS66U-40","NFG","89.A.07","60",
"83212","TL50GRQ","NFG","89.B.03","3",
"28187","ESL-41/60-ENES","NFG","89.C.04","49",
"78226","Q20ELQ","NFG","93.B.05","2",
"120221","HOUSING ASSY QS18 QD EURO PUR PIGTAIL WITH POT","NFG","77.F.02","1",
"66464","QS18VP6WQ8","NFG","95.G.05","7",
"70880","QDE-515D","NFG","58.D.01","939",
"814352","WLF12PXRGB300SQP","NFG","58.F.04","781",
"57594","MQDC-815","NFG","58.H.01","100",
"80792","RDLP-815D","NFG","58.L.02","50",
"162815","HARDWARE PACKET S18L","NFG","77.B.05","8",
"61215","PIE415UT","NFG","77.G.07","1",
"78194","Q20NLPQ5","NFG","94.A.02","2",
"803462","SB12TRPRQ7","NFG","94.A.04","1",
"87619","DF-G2W-PS-Q5","NFG","94.B.03","1",
"73203","QS30E W/30","NFG","94.D.03","1",
"78209","Q20PDXLQ","NFG","94.G.05","1",
"7700096","DO800-Q18-VP6X2","NFG","95.A.03","2",
"73186","QS18VN6LAFQ","NFG","104.E.07","2",
"42157","S18-2VPLV-Q8","NFG","104.G.01","4",
"200773","COB ASSY QS18FF150 ASIC B PNP3 IR B197710 PA-14 0.031","NFG","100.B.03","24",
"87659","DF-G3IR-PD-Q5","NFG","101.A.05","3",
"142659","PCB RAW K50 EZ LGT STACK ALARM TH-0.031 IN PA-15","NFG","101.C.04","105",
"804897","SMBQ5XDT","NFG","103.H.02","11",
"85780","DQ12AB6LV","NFG","103.J.04","4",
"61675","QS186EB","NFG","105.G.03","20",
"818050","QS18AP6LAF1000IRQ8","NFG","105.H.04","30",
"817433","DF-GC-NS-2M-CNATL1","NFG","74.B.02","48",
"94691","Q4XTULAF300-Q8","NFG","74.B.02","1",
"75015","SLM30B6 W/30","NFG","74.D.03","1",
"72022","QS30RRXQ-72022","NFG","76.J.06","5",
"805590","SSA-EB1P-02-805590","NFG","96.A.02","34",
"78809","K50LGRA2YP","NFG","96.B.03","18",
"81170","K80APPBGXDQ","NFG","89.K.05","2",
"49810","BRT-35X20A","NFG","90.H.02","390",
"71991","QS18EP6DBQ8","NFG","92.H.05","3",
"118711","LS2TR30-750Q8 EZS TYPE2 R SUB TRIP 30mm X 750mm NO PKG","NFG","111.C.06","3",
"140179","SLPCE25-550P8 EZS LP E SUB ASSY 25mm X 550mm NO PKG","NFG","112.G.05","1",
"802039","WLS15XDW0500DSQS","NFG","112.K.04","6",
"86948","DELS-1125E","NFG","90.K.05","6",
"817203","QS18AP6LAF400IR","NFG","94.J.01","2",
"76007","K50RPFF100GREQP","NFG","95.J.04","2",
"30048","Q12VP6FF30Q5","NFG","97.K.03","2",
"87162","US18-PL-5-N03-NH","NFG","97.K.06","1",
"7700651","DOIR100-BS18-VP6X2E-H1141","NFG","97.J.02","1",
"80484","T30UXIB","NFG","92.L.03","13",
"02757","QS186LE11Q8","NFG","92.L.04","1",
"25955","BMD-A-075K43G","NFG","92.K.01","2",
"28187","ESL-41/60-ENES","NFG","90.L.02","52",
"802472","DTMC-230","NFG","90.F.03","26",
"814295","BBR105-080RS","NFG","91.G.05","63",
"83387","RPA-S6-1","NFG","88.B.03","4",
"49481","SI-LS83D","NFG","88.B.07","9",
"13384","VSMQAN6CV50","NFG","88.F.05","7",
"60813","MQDEC2-506RA","NFG","89.B.05","4",
"19776","K50BLR1XYXPQ","NFG","92.B.01","1",
"237128","IC BOOT ATMEGA168PB-4-I-M NMI CS: 003FC5DB  DM: 237128 10 OR HY1","NFG","NFG.00.00","2940",
"67064","S18RW3FF50-67064","NFG","93.F.05","1",
"73252","CSB-M1281M1281","NFG","77.D.02","19",
"803671","THM070S","NFG","59.A.03","11",
"89912","SLLCP23-1400","NFG","59.B.02","1",
"817616","LS2TP30-1500Q88-BSZ","NFG","59.C.01","8",
"63978","PKG3M-9","NFG","77.A.04","2",
"42007","TM186EQ8","NFG","77.A.05","2",
"85473","BTM00-A0H0H0-2H0P80E0","NFG","77.E.07","1",
"815103","BRF-HS30E-QD8","NFG","77.H.06","5",
"814894","S18-2VNFF150-2M-CNBN01","NFG","94.B.02","5",
